id;id_operateur;id_user;id_shift;id_station;date;week;day
591;699;2;2;25;2023-03-03;9;vendredi
592;699;2;2;31;2023-03-06;10;lundi
593;699;2;2;22;2023-03-07;10;mardi
594;699;2;2;24;2023-03-08;10;mercredi
595;699;2;2;28;2023-03-09;10;jeudi
596;699;2;2;24;2023-03-10;10;vendredi
597;699;2;2;27;2023-03-13;11;lundi
598;699;2;2;27;2023-03-14;11;mardi
599;699;2;2;27;2023-03-15;11;mercredi
600;699;2;2;27;2023-03-16;11;jeudi
601;699;2;2;27;2023-03-17;11;vendredi
602;699;2;2;31;2023-03-20;12;lundi
603;699;2;2;31;2023-03-21;12;mardi
604;699;2;2;31;2023-03-22;12;mercredi
605;699;2;2;31;2023-03-23;12;jeudi
606;699;2;2;31;2023-03-24;12;vendredi
607;699;2;2;27;2023-03-27;13;lundi
608;699;2;2;27;2023-03-28;13;mardi
609;699;2;2;27;2023-03-29;13;mercredi
610;699;2;2;27;2023-03-30;13;jeudi
611;699;2;2;27;2023-03-31;13;vendredi
612;699;2;2;31;2023-04-03;14;lundi
613;699;2;2;31;2023-04-04;14;mardi
614;699;2;2;27;2023-04-05;14;mercredi
615;699;2;2;27;2023-04-06;14;jeudi
616;699;2;2;27;2023-04-07;14;vendredi
617;697;2;2;26;2022-12-16;51;vendredi
618;697;2;2;32;2022-12-12;51;lundi
619;697;2;2;32;2022-12-13;51;mardi
620;697;2;2;32;2022-12-14;51;mercredi
621;697;2;2;32;2022-12-15;51;jeudi
622;697;2;2;69;2022-12-09;50;vendredi
623;697;2;2;26;2022-12-05;50;lundi
624;697;2;2;26;2022-12-06;50;mardi
625;697;2;2;26;2022-12-07;50;mercredi
626;697;2;2;26;2022-12-08;50;jeudi
627;697;2;2;26;2022-12-19;52;lundi
628;697;2;2;26;2022-12-20;52;mardi
629;697;2;2;26;2022-12-21;52;mercredi
630;697;2;2;26;2022-12-22;52;jeudi
631;697;2;2;26;2022-12-23;52;vendredi
632;697;2;2;26;2023-01-03;1;mardi
633;697;2;2;26;2023-01-04;1;mercredi
634;697;2;2;26;2023-01-05;1;jeudi
635;697;2;2;26;2023-01-06;1;vendredi
636;697;2;2;26;2023-01-09;2;lundi
637;697;2;2;26;2023-01-10;2;mardi
638;697;2;2;26;2023-01-11;2;mercredi
639;697;2;2;26;2023-01-12;2;jeudi
640;697;2;2;26;2023-01-13;2;vendredi
641;697;2;2;32;2023-01-16;3;lundi
642;697;2;2;32;2023-01-17;3;mardi
643;697;2;2;32;2023-01-18;3;mercredi
644;697;2;2;32;2023-01-19;3;jeudi
645;697;2;2;32;2023-01-20;3;vendredi
646;697;2;2;26;2023-01-23;4;lundi
647;697;2;2;26;2023-01-24;4;mardi
648;697;2;2;26;2023-01-25;4;mercredi
649;697;2;2;26;2023-01-26;4;jeudi
650;697;2;2;26;2023-01-27;4;vendredi
651;697;2;2;32;2023-01-30;5;lundi
652;697;2;2;32;2023-01-31;5;mardi
653;697;2;2;32;2023-02-01;5;mercredi
654;697;2;2;32;2023-02-02;5;jeudi
655;697;2;2;32;2023-02-03;5;vendredi
656;697;2;2;26;2023-02-06;6;lundi
657;697;2;2;26;2023-02-07;6;mardi
658;697;2;2;26;2023-02-08;6;mercredi
659;697;2;2;26;2023-02-09;6;jeudi
660;697;2;2;26;2023-02-10;6;vendredi
661;697;2;2;26;2023-02-13;7;lundi
662;697;2;2;26;2023-02-14;7;mardi
663;697;2;2;26;2023-02-15;7;mercredi
664;697;2;2;26;2023-02-16;7;jeudi
665;697;2;2;26;2023-02-17;7;vendredi
666;697;2;2;26;2023-02-27;9;lundi
667;697;2;2;26;2023-02-28;9;mardi
668;697;2;2;26;2023-03-01;9;mercredi
669;697;2;2;26;2023-03-02;9;jeudi
670;697;2;2;26;2023-03-03;9;vendredi
671;697;2;2;69;2023-03-06;10;lundi
672;697;2;2;69;2023-03-07;10;mardi
673;697;2;2;69;2023-03-08;10;mercredi
674;697;2;2;26;2023-03-09;10;jeudi
675;697;2;2;26;2023-03-10;10;vendredi
676;697;2;2;32;2023-03-13;11;lundi
677;697;2;2;32;2023-03-14;11;mardi
678;697;2;2;32;2023-03-15;11;mercredi
679;697;2;2;32;2023-03-16;11;jeudi
680;697;2;2;32;2023-03-17;11;vendredi
681;697;2;2;32;2023-03-20;12;lundi
682;697;2;2;32;2023-03-21;12;mardi
683;697;2;2;32;2023-03-22;12;mercredi
684;697;2;2;32;2023-03-23;12;jeudi
685;697;2;2;32;2023-03-24;12;vendredi
686;697;2;2;26;2023-03-27;13;lundi
687;697;2;2;26;2023-03-28;13;mardi
688;697;2;2;26;2023-03-29;13;mercredi
689;697;2;2;26;2023-03-30;13;jeudi
690;697;2;2;26;2023-03-31;13;vendredi
691;691;2;2;67;2022-12-05;50;lundi
692;691;2;2;67;2022-12-06;50;mardi
693;691;2;2;67;2022-12-07;50;mercredi
694;691;2;2;67;2022-12-08;50;jeudi
695;691;2;2;67;2022-12-09;50;vendredi
696;685;2;2;26;2023-01-09;2;lundi
697;685;2;2;26;2023-01-10;2;mardi
698;685;2;2;26;2023-01-11;2;mercredi
699;685;2;2;26;2023-01-12;2;jeudi
700;685;2;2;26;2023-01-13;2;vendredi
701;685;2;2;26;2023-01-16;3;lundi
702;685;2;2;26;2023-01-17;3;mardi
703;685;2;2;26;2023-01-18;3;mercredi
704;685;2;2;26;2023-01-19;3;jeudi
705;685;2;2;26;2023-01-20;3;vendredi
706;685;2;2;69;2023-01-30;5;lundi
707;685;2;2;69;2023-01-31;5;mardi
708;685;2;2;69;2023-02-01;5;mercredi
709;685;2;2;69;2023-02-02;5;jeudi
710;685;2;2;69;2023-02-03;5;vendredi
711;678;1;1;67;2022-12-05;50;lundi
712;678;1;1;67;2022-12-06;50;mardi
713;678;1;1;67;2022-12-07;50;mercredi
714;678;1;1;67;2022-12-08;50;jeudi
715;678;1;1;67;2022-12-09;50;vendredi
716;678;1;1;67;2022-12-12;51;lundi
717;678;1;1;67;2022-12-13;51;mardi
718;678;1;1;67;2022-12-14;51;mercredi
719;678;1;1;67;2022-12-15;51;jeudi
720;678;1;1;67;2022-12-16;51;vendredi
721;678;1;1;23;2023-01-03;1;mardi
722;678;1;1;23;2023-01-04;1;mercredi
723;678;1;1;23;2023-01-05;1;jeudi
724;678;1;1;23;2023-01-06;1;vendredi
725;678;1;1;69;2023-01-09;2;lundi
726;678;1;1;67;2023-01-10;2;mardi
727;678;1;1;67;2023-01-11;2;mercredi
728;678;1;1;67;2023-01-12;2;jeudi
729;678;1;1;67;2023-01-13;2;vendredi
730;678;1;1;24;2023-01-16;3;lundi
731;678;1;1;24;2023-01-17;3;mardi
732;678;1;1;24;2023-01-18;3;mercredi
733;678;1;1;24;2023-01-19;3;jeudi
734;678;1;1;24;2023-01-20;3;vendredi
735;678;1;1;24;2023-01-23;4;lundi
736;678;1;1;24;2023-01-24;4;mardi
737;678;1;1;24;2023-01-25;4;mercredi
738;678;1;1;24;2023-01-26;4;jeudi
739;678;1;1;24;2023-01-27;4;vendredi
740;678;1;1;24;2023-01-30;5;lundi
741;678;1;1;24;2023-01-31;5;mardi
742;678;1;1;24;2023-02-01;5;mercredi
743;678;1;1;24;2023-02-02;5;jeudi
744;678;1;1;69;2023-02-03;5;vendredi
745;678;1;1;24;2023-02-06;6;lundi
746;678;1;1;68;2023-02-07;6;mardi
747;678;1;1;24;2023-02-08;6;mercredi
748;678;1;1;24;2023-02-09;6;jeudi
749;678;1;1;24;2023-02-10;6;vendredi
750;678;1;1;23;2023-02-13;7;lundi
751;678;1;1;23;2023-02-14;7;mardi
752;678;1;1;23;2023-02-15;7;mercredi
753;678;1;1;68;2023-02-16;7;jeudi
754;678;1;1;67;2023-02-17;7;vendredi
755;678;1;1;67;2023-02-20;8;lundi
756;678;1;1;67;2023-02-21;8;mardi
757;678;1;1;67;2023-02-22;8;mercredi
758;678;1;1;67;2023-02-23;8;jeudi
759;678;1;1;67;2023-02-24;8;vendredi
760;678;1;1;67;2023-02-27;9;lundi
761;678;1;1;67;2023-02-28;9;mardi
762;678;1;1;67;2023-03-01;9;mercredi
763;678;1;1;67;2023-03-02;9;jeudi
764;678;1;1;67;2023-03-03;9;vendredi
765;678;1;1;67;2023-03-06;10;lundi
766;678;1;1;67;2023-03-07;10;mardi
767;678;1;1;67;2023-03-08;10;mercredi
768;678;1;1;67;2023-03-09;10;jeudi
769;678;1;1;67;2023-03-10;10;vendredi
770;678;1;1;67;2023-03-13;11;lundi
771;678;1;1;67;2023-03-14;11;mardi
772;678;1;1;67;2023-03-15;11;mercredi
773;678;1;1;67;2023-03-16;11;jeudi
774;678;1;1;67;2023-03-17;11;vendredi
775;678;1;1;67;2023-03-20;12;lundi
776;678;1;1;67;2023-03-21;12;mardi
777;678;1;1;67;2023-03-22;12;mercredi
778;678;1;1;67;2023-03-23;12;jeudi
779;678;1;1;67;2023-03-24;12;vendredi
780;678;1;1;67;2023-03-27;13;lundi
781;678;1;1;67;2023-03-28;13;mardi
782;678;1;1;67;2023-03-29;13;mercredi
783;678;1;1;67;2023-03-30;13;jeudi
784;678;1;1;67;2023-03-31;13;vendredi
785;678;1;1;67;2023-04-03;14;lundi
786;678;1;1;67;2023-04-04;14;mardi
787;678;1;1;67;2023-04-05;14;mercredi
788;678;1;1;67;2023-04-06;14;jeudi
789;678;1;1;67;2023-04-07;14;vendredi
790;675;2;2;24;2022-12-12;51;lundi
791;675;2;2;24;2022-12-13;51;mardi
792;675;2;2;24;2022-12-14;51;mercredi
793;675;2;2;24;2022-12-15;51;jeudi
794;675;2;2;24;2022-12-16;51;vendredi
795;675;2;2;69;2022-12-09;50;vendredi
796;675;2;2;24;2022-12-05;50;lundi
797;675;2;2;24;2022-12-06;50;mardi
798;675;2;2;24;2022-12-07;50;mercredi
799;675;2;2;24;2022-12-08;50;jeudi
800;675;2;2;24;2022-12-19;52;lundi
801;675;2;2;24;2022-12-20;52;mardi
802;675;2;2;24;2022-12-21;52;mercredi
803;675;2;2;24;2022-12-22;52;jeudi
804;675;2;2;24;2022-12-23;52;vendredi
805;675;2;2;24;2023-01-03;1;mardi
806;675;2;2;24;2023-01-04;1;mercredi
807;675;2;2;24;2023-01-05;1;jeudi
808;675;2;2;24;2023-01-06;1;vendredi
809;675;2;2;24;2023-01-09;2;lundi
810;675;2;2;24;2023-01-10;2;mardi
811;675;2;2;24;2023-01-11;2;mercredi
812;675;2;2;24;2023-01-12;2;jeudi
813;675;2;2;24;2023-01-13;2;vendredi
814;675;2;2;24;2023-01-16;3;lundi
815;675;2;2;24;2023-01-17;3;mardi
816;675;2;2;24;2023-01-18;3;mercredi
817;675;2;2;24;2023-01-19;3;jeudi
818;675;2;2;24;2023-01-20;3;vendredi
819;675;2;2;24;2023-01-23;4;lundi
820;675;2;2;24;2023-01-24;4;mardi
821;675;2;2;24;2023-01-25;4;mercredi
822;675;2;2;24;2023-01-26;4;jeudi
823;675;2;2;24;2023-01-27;4;vendredi
824;675;2;2;28;2023-01-30;5;lundi
825;675;2;2;28;2023-01-31;5;mardi
826;675;2;2;28;2023-02-01;5;mercredi
827;675;2;2;28;2023-02-02;5;jeudi
828;675;2;2;28;2023-02-03;5;vendredi
829;675;2;2;24;2023-02-06;6;lundi
830;675;2;2;24;2023-02-07;6;mardi
831;675;2;2;24;2023-02-08;6;mercredi
832;675;2;2;24;2023-02-09;6;jeudi
833;675;2;2;28;2023-02-10;6;vendredi
834;675;2;2;24;2023-02-13;7;lundi
835;675;2;2;24;2023-02-14;7;mardi
836;675;2;2;24;2023-02-15;7;mercredi
837;675;2;2;24;2023-02-16;7;jeudi
838;675;2;2;24;2023-02-17;7;vendredi
839;675;2;2;28;2023-02-27;9;lundi
840;675;2;2;28;2023-02-28;9;mardi
841;675;2;2;28;2023-03-01;9;mercredi
842;675;2;2;28;2023-03-02;9;jeudi
843;675;2;2;28;2023-03-03;9;vendredi
844;675;2;2;28;2023-03-06;10;lundi
845;675;2;2;28;2023-03-07;10;mardi
846;675;2;2;32;2023-03-08;10;mercredi
847;675;2;2;24;2023-03-09;10;jeudi
848;675;2;2;28;2023-03-10;10;vendredi
849;675;2;2;24;2023-03-13;11;lundi
850;675;2;2;24;2023-03-14;11;mardi
851;675;2;2;24;2023-03-15;11;mercredi
852;675;2;2;24;2023-03-16;11;jeudi
853;675;2;2;24;2023-03-17;11;vendredi
854;675;2;2;28;2023-03-20;12;lundi
855;675;2;2;28;2023-03-21;12;mardi
856;675;2;2;28;2023-03-22;12;mercredi
857;675;2;2;28;2023-03-23;12;jeudi
858;675;2;2;28;2023-03-24;12;vendredi
859;675;2;2;24;2023-03-27;13;lundi
860;675;2;2;24;2023-03-28;13;mardi
861;675;2;2;24;2023-03-29;13;mercredi
862;675;2;2;24;2023-03-30;13;jeudi
863;675;2;2;28;2023-03-31;13;vendredi
864;675;2;2;24;2023-04-03;14;lundi
865;675;2;2;24;2023-04-04;14;mardi
866;675;2;2;24;2023-04-05;14;mercredi
867;675;2;2;24;2023-04-06;14;jeudi
868;675;2;2;24;2023-04-07;14;vendredi
869;673;1;1;27;2022-12-05;50;lundi
870;673;1;1;27;2022-12-06;50;mardi
871;673;1;1;27;2022-12-07;50;mercredi
872;673;1;1;27;2022-12-08;50;jeudi
873;673;1;1;27;2022-12-09;50;vendredi
874;673;1;1;27;2022-12-19;52;lundi
875;673;1;1;27;2022-12-20;52;mardi
876;673;1;1;27;2022-12-21;52;mercredi
877;673;1;1;27;2022-12-22;52;jeudi
878;673;1;1;27;2022-12-23;52;vendredi
879;673;1;1;27;2022-12-12;51;lundi
880;673;1;1;27;2022-12-13;51;mardi
881;673;1;1;27;2022-12-14;51;mercredi
882;673;1;1;27;2022-12-15;51;jeudi
883;673;1;1;27;2022-12-16;51;vendredi
884;673;1;1;27;2023-01-03;1;mardi
885;673;1;1;27;2023-01-04;1;mercredi
886;673;1;1;27;2023-01-05;1;jeudi
887;673;1;1;27;2023-01-06;1;vendredi
888;673;1;1;27;2023-01-09;2;lundi
889;673;1;1;27;2023-01-10;2;mardi
890;673;1;1;27;2023-01-11;2;mercredi
891;673;1;1;27;2023-01-12;2;jeudi
892;673;1;1;69;2023-01-13;2;vendredi
893;673;1;1;27;2023-01-16;3;lundi
894;673;1;1;27;2023-01-17;3;mardi
895;673;1;1;27;2023-01-18;3;mercredi
896;673;1;1;27;2023-01-19;3;jeudi
897;673;1;1;27;2023-01-20;3;vendredi
898;673;1;1;27;2023-01-23;4;lundi
899;673;1;1;27;2023-01-24;4;mardi
900;673;1;1;27;2023-01-25;4;mercredi
901;673;1;1;27;2023-01-26;4;jeudi
902;673;1;1;69;2023-01-27;4;vendredi
903;673;1;1;69;2023-01-30;5;lundi
904;673;1;1;27;2023-01-31;5;mardi
905;673;1;1;27;2023-02-01;5;mercredi
906;673;1;1;27;2023-02-02;5;jeudi
907;673;1;1;27;2023-02-03;5;vendredi
908;673;1;1;69;2023-02-06;6;lundi
909;673;1;1;27;2023-02-07;6;mardi
910;673;1;1;27;2023-02-08;6;mercredi
911;673;1;1;27;2023-02-09;6;jeudi
912;673;1;1;27;2023-02-10;6;vendredi
913;673;1;1;27;2023-02-13;7;lundi
914;673;1;1;27;2023-02-14;7;mardi
915;673;1;1;27;2023-02-15;7;mercredi
916;673;1;1;27;2023-02-16;7;jeudi
917;673;1;1;27;2023-02-17;7;vendredi
918;673;1;1;27;2023-02-20;8;lundi
919;673;1;1;27;2023-02-21;8;mardi
920;673;1;1;27;2023-02-22;8;mercredi
921;673;1;1;27;2023-02-23;8;jeudi
922;673;1;1;27;2023-02-24;8;vendredi
923;673;1;1;27;2023-02-27;9;lundi
924;673;1;1;27;2023-02-28;9;mardi
925;673;1;1;27;2023-03-01;9;mercredi
926;673;1;1;27;2023-03-02;9;jeudi
927;673;1;1;27;2023-03-03;9;vendredi
928;673;1;1;27;2023-03-06;10;lundi
929;673;1;1;27;2023-03-07;10;mardi
930;673;1;1;27;2023-03-08;10;mercredi
931;673;1;1;27;2023-03-09;10;jeudi
932;673;1;1;27;2023-03-10;10;vendredi
933;673;1;1;27;2023-03-13;11;lundi
934;673;1;1;27;2023-03-14;11;mardi
935;673;1;1;27;2023-03-15;11;mercredi
936;673;1;1;27;2023-03-16;11;jeudi
937;673;1;1;27;2023-03-17;11;vendredi
938;673;1;1;27;2023-03-20;12;lundi
939;673;1;1;27;2023-03-21;12;mardi
940;673;1;1;27;2023-03-22;12;mercredi
941;673;1;1;27;2023-03-23;12;jeudi
942;673;1;1;27;2023-03-24;12;vendredi
943;673;1;1;27;2023-03-27;13;lundi
944;673;1;1;27;2023-03-28;13;mardi
945;673;1;1;27;2023-03-29;13;mercredi
946;673;1;1;27;2023-03-30;13;jeudi
947;673;1;1;27;2023-03-31;13;vendredi
948;673;1;1;27;2023-04-03;14;lundi
949;673;1;1;27;2023-04-04;14;mardi
950;673;1;1;27;2023-04-05;14;mercredi
951;673;1;1;27;2023-04-06;14;jeudi
952;673;1;1;27;2023-04-07;14;vendredi
953;673;1;1;69;2023-04-10;15;lundi
954;673;1;1;27;2023-04-11;15;mardi
955;673;1;1;27;2023-04-12;15;mercredi
956;673;1;1;27;2023-04-13;15;jeudi
957;673;1;1;27;2023-04-14;15;vendredi
958;671;1;1;69;2022-12-05;50;lundi
959;671;1;1;69;2022-12-06;50;mardi
960;671;1;1;28;2022-12-07;50;mercredi
961;671;1;1;28;2022-12-08;50;jeudi
962;671;1;1;28;2022-12-09;50;vendredi
963;671;1;1;29;2022-12-12;51;lundi
964;671;1;1;29;2022-12-13;51;mardi
965;671;1;1;29;2022-12-14;51;mercredi
966;671;1;1;29;2022-12-15;51;jeudi
967;671;1;1;68;2022-12-16;51;vendredi
968;671;1;1;29;2023-01-03;1;mardi
969;671;1;1;29;2023-01-04;1;mercredi
970;671;1;1;29;2023-01-05;1;jeudi
971;671;1;1;29;2023-01-06;1;vendredi
972;671;1;1;28;2023-01-09;2;lundi
973;671;1;1;28;2023-01-10;2;mardi
974;671;1;1;28;2023-01-11;2;mercredi
975;671;1;1;28;2023-01-12;2;jeudi
976;671;1;1;28;2023-01-13;2;vendredi
977;671;1;1;31;2023-01-16;3;lundi
978;671;1;1;31;2023-01-17;3;mardi
979;671;1;1;31;2023-01-18;3;mercredi
980;671;1;1;68;2023-01-19;3;jeudi
981;671;1;1;31;2023-01-20;3;vendredi
982;671;1;1;22;2023-01-23;4;lundi
983;671;1;1;22;2023-01-24;4;mardi
984;671;1;1;22;2023-01-25;4;mercredi
985;671;1;1;22;2023-01-26;4;jeudi
986;671;1;1;22;2023-01-27;4;vendredi
987;671;1;1;27;2023-01-30;5;lundi
988;671;1;1;69;2023-01-31;5;mardi
989;671;1;1;29;2023-02-01;5;mercredi
990;671;1;1;29;2023-02-02;5;jeudi
991;671;1;1;29;2023-02-03;5;vendredi
992;671;1;1;69;2023-02-06;6;lundi
993;671;1;1;69;2023-02-07;6;mardi
994;671;1;1;69;2023-02-08;6;mercredi
995;671;1;1;69;2023-02-09;6;jeudi
996;671;1;1;69;2023-02-10;6;vendredi
997;671;1;1;69;2023-02-13;7;lundi
998;671;1;1;69;2023-02-14;7;mardi
999;671;1;1;69;2023-02-15;7;mercredi
1000;671;1;1;69;2023-02-16;7;jeudi
1001;671;1;1;69;2023-02-17;7;vendredi
1002;671;1;1;67;2023-02-20;8;lundi
1003;671;1;1;67;2023-02-21;8;mardi
1004;671;1;1;67;2023-02-22;8;mercredi
1005;671;1;1;67;2023-02-23;8;jeudi
1006;671;1;1;67;2023-02-24;8;vendredi
1007;671;1;1;29;2023-02-27;9;lundi
1008;671;1;1;29;2023-02-28;9;mardi
1009;671;1;1;29;2023-03-01;9;mercredi
1010;671;1;1;29;2023-03-02;9;jeudi
1011;671;1;1;29;2023-03-03;9;vendredi
1012;671;1;1;31;2023-03-06;10;lundi
1013;671;1;1;68;2023-03-07;10;mardi
1014;671;1;1;31;2023-03-08;10;mercredi
1015;671;1;1;31;2023-03-09;10;jeudi
1016;671;1;1;31;2023-03-10;10;vendredi
1017;671;1;1;67;2023-03-13;11;lundi
1018;671;1;1;67;2023-03-14;11;mardi
1019;671;1;1;67;2023-03-15;11;mercredi
1020;671;1;1;67;2023-03-16;11;jeudi
1021;671;1;1;67;2023-03-17;11;vendredi
1022;671;1;1;67;2023-03-20;12;lundi
1023;671;1;1;67;2023-03-21;12;mardi
1024;671;1;1;67;2023-03-22;12;mercredi
1025;671;1;1;67;2023-03-23;12;jeudi
1026;671;1;1;67;2023-03-24;12;vendredi
1027;671;1;1;67;2023-03-27;13;lundi
1028;671;1;1;67;2023-03-28;13;mardi
1029;671;1;1;67;2023-03-29;13;mercredi
1030;671;1;1;67;2023-03-30;13;jeudi
1031;671;1;1;67;2023-03-31;13;vendredi
1032;671;1;1;67;2023-04-03;14;lundi
1033;671;1;1;67;2023-04-04;14;mardi
1034;671;1;1;67;2023-04-05;14;mercredi
1035;671;1;1;67;2023-04-06;14;jeudi
1036;671;1;1;67;2023-04-07;14;vendredi
1037;671;1;1;69;2023-04-10;15;lundi
1038;671;1;1;29;2023-04-11;15;mardi
1039;671;1;1;29;2023-04-12;15;mercredi
1040;671;1;1;29;2023-04-13;15;jeudi
1041;671;1;1;29;2023-04-14;15;vendredi
1042;670;2;2;28;2022-12-12;51;lundi
1043;670;2;2;28;2022-12-13;51;mardi
1044;670;2;2;28;2022-12-14;51;mercredi
1045;670;2;2;28;2022-12-15;51;jeudi
1046;670;2;2;28;2022-12-16;51;vendredi
1047;670;2;2;27;2022-12-05;50;lundi
1048;670;2;2;27;2022-12-06;50;mardi
1049;670;2;2;27;2022-12-07;50;mercredi
1050;670;2;2;27;2022-12-08;50;jeudi
1051;670;2;2;27;2022-12-09;50;vendredi
1052;670;2;2;27;2022-12-19;52;lundi
1053;670;2;2;27;2022-12-20;52;mardi
1054;670;2;2;27;2022-12-21;52;mercredi
1055;670;2;2;27;2022-12-22;52;jeudi
1056;670;2;2;27;2022-12-23;52;vendredi
1057;670;2;2;27;2023-01-03;1;mardi
1058;670;2;2;27;2023-01-04;1;mercredi
1059;670;2;2;27;2023-01-05;1;jeudi
1060;670;2;2;27;2023-01-06;1;vendredi
1061;670;2;2;27;2023-01-09;2;lundi
1062;670;2;2;27;2023-01-10;2;mardi
1063;670;2;2;27;2023-01-11;2;mercredi
1064;670;2;2;27;2023-01-12;2;jeudi
1065;670;2;2;27;2023-01-13;2;vendredi
1066;670;2;2;22;2023-01-16;3;lundi
1067;670;2;2;22;2023-01-17;3;mardi
1068;670;2;2;22;2023-01-18;3;mercredi
1069;670;2;2;22;2023-01-19;3;jeudi
1070;670;2;2;22;2023-01-20;3;vendredi
1071;670;2;2;27;2023-01-23;4;lundi
1072;670;2;2;27;2023-01-24;4;mardi
1073;670;2;2;27;2023-01-25;4;mercredi
1074;670;2;2;27;2023-01-26;4;jeudi
1075;670;2;2;27;2023-01-27;4;vendredi
1076;670;2;2;22;2023-01-30;5;lundi
1077;670;2;2;22;2023-01-31;5;mardi
1078;670;2;2;22;2023-02-01;5;mercredi
1079;670;2;2;22;2023-02-02;5;jeudi
1080;670;2;2;22;2023-02-03;5;vendredi
1081;670;2;2;28;2023-02-06;6;lundi
1082;670;2;2;28;2023-02-07;6;mardi
1083;670;2;2;28;2023-02-08;6;mercredi
1084;670;2;2;28;2023-02-09;6;jeudi
1085;670;2;2;27;2023-02-10;6;vendredi
1086;670;2;2;27;2023-02-13;7;lundi
1087;670;2;2;27;2023-02-14;7;mardi
1088;670;2;2;27;2023-02-15;7;mercredi
1089;670;2;2;27;2023-02-16;7;jeudi
1090;670;2;2;27;2023-02-17;7;vendredi
1091;670;2;2;27;2023-02-27;9;lundi
1092;670;2;2;27;2023-02-28;9;mardi
1093;670;2;2;27;2023-03-01;9;mercredi
1094;670;2;2;27;2023-03-02;9;jeudi
1095;670;2;2;27;2023-03-03;9;vendredi
1096;670;2;2;22;2023-03-06;10;lundi
1097;670;2;2;69;2023-03-07;10;mardi
1098;670;2;2;22;2023-03-08;10;mercredi
1099;670;2;2;22;2023-03-09;10;jeudi
1100;670;2;2;22;2023-03-10;10;vendredi
1101;670;2;2;69;2023-03-13;11;lundi
1102;670;2;2;69;2023-03-14;11;mardi
1103;670;2;2;69;2023-03-15;11;mercredi
1104;670;2;2;69;2023-03-16;11;jeudi
1105;670;2;2;69;2023-03-17;11;vendredi
1106;670;2;2;27;2023-03-20;12;lundi
1107;670;2;2;27;2023-03-21;12;mardi
1108;670;2;2;27;2023-03-22;12;mercredi
1109;670;2;2;27;2023-03-23;12;jeudi
1110;670;2;2;27;2023-03-24;12;vendredi
1111;670;2;2;22;2023-03-27;13;lundi
1112;670;2;2;22;2023-03-28;13;mardi
1113;670;2;2;22;2023-03-29;13;mercredi
1114;670;2;2;22;2023-03-30;13;jeudi
1115;670;2;2;22;2023-03-31;13;vendredi
1116;670;2;2;28;2023-04-03;14;lundi
1117;670;2;2;28;2023-04-04;14;mardi
1118;670;2;2;28;2023-04-05;14;mercredi
1119;670;2;2;28;2023-04-06;14;jeudi
1120;670;2;2;28;2023-04-07;14;vendredi
1121;665;2;2;23;2022-12-12;51;lundi
1122;665;2;2;23;2022-12-13;51;mardi
1123;665;2;2;23;2022-12-14;51;mercredi
1124;665;2;2;23;2022-12-15;51;jeudi
1125;665;2;2;23;2022-12-16;51;vendredi
1126;665;2;2;23;2022-12-05;50;lundi
1127;665;2;2;23;2022-12-06;50;mardi
1128;665;2;2;23;2022-12-07;50;mercredi
1129;665;2;2;23;2022-12-08;50;jeudi
1130;665;2;2;23;2022-12-09;50;vendredi
1131;665;2;2;25;2022-12-19;52;lundi
1132;665;2;2;25;2022-12-20;52;mardi
1133;665;2;2;25;2022-12-21;52;mercredi
1134;665;2;2;25;2022-12-22;52;jeudi
1135;665;2;2;25;2022-12-23;52;vendredi
1136;665;2;2;23;2023-01-03;1;mardi
1137;665;2;2;23;2023-01-04;1;mercredi
1138;665;2;2;23;2023-01-05;1;jeudi
1139;665;2;2;23;2023-01-06;1;vendredi
1140;665;2;2;23;2023-01-09;2;lundi
1141;665;2;2;23;2023-01-10;2;mardi
1142;665;2;2;23;2023-01-11;2;mercredi
1143;665;2;2;23;2023-01-12;2;jeudi
1144;665;2;2;23;2023-01-13;2;vendredi
1145;665;2;2;25;2023-01-16;3;lundi
1146;665;2;2;25;2023-01-17;3;mardi
1147;665;2;2;25;2023-01-18;3;mercredi
1148;665;2;2;25;2023-01-19;3;jeudi
1149;665;2;2;25;2023-01-20;3;vendredi
1150;665;2;2;23;2023-01-23;4;lundi
1151;665;2;2;23;2023-01-24;4;mardi
1152;665;2;2;23;2023-01-25;4;mercredi
1153;665;2;2;23;2023-01-26;4;jeudi
1154;665;2;2;23;2023-01-27;4;vendredi
1155;665;2;2;23;2023-01-30;5;lundi
1156;665;2;2;23;2023-01-31;5;mardi
1157;665;2;2;23;2023-02-01;5;mercredi
1158;665;2;2;23;2023-02-02;5;jeudi
1159;665;2;2;23;2023-02-03;5;vendredi
1160;665;2;2;23;2023-02-07;6;mardi
1161;665;2;2;23;2023-02-08;6;mercredi
1162;665;2;2;23;2023-02-09;6;jeudi
1163;665;2;2;23;2023-02-10;6;vendredi
1164;665;2;2;69;2023-02-06;6;lundi
1165;665;2;2;23;2023-02-13;7;lundi
1166;665;2;2;23;2023-02-14;7;mardi
1167;665;2;2;23;2023-02-15;7;mercredi
1168;665;2;2;23;2023-02-16;7;jeudi
1169;665;2;2;23;2023-02-17;7;vendredi
1170;665;2;2;23;2023-02-27;9;lundi
1171;665;2;2;23;2023-02-28;9;mardi
1172;665;2;2;23;2023-03-01;9;mercredi
1173;665;2;2;23;2023-03-02;9;jeudi
1174;665;2;2;23;2023-03-03;9;vendredi
